# VM invoker: C:\Program Files\Java\jdk1.8.0_65\jre\bin\java.exe
# VM options: -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 50 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: org.ucsc.capnp.bench.RunCapnpCar.CapnpUse

# Run progress: 0.00% complete, ETA 00:08:50
# Fork: 1 of 10
Iteration  41: n = 18431, mean = 1023 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2564, 4607, 6408 ns/op
Iteration  42: n = 18329, mean = 1026 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2136, 7336, 7696 ns/op
Iteration  43: n = 17769, mean = 1061 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 3420, 6030, 7696 ns/op
Iteration  44: n = 18528, mean = 1019 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1284, 2136, 5619, 18368 ns/op
Iteration  45: n = 18596, mean = 1018 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 17926, 20512 ns/op
Iteration  46: n = 18552, mean = 1016 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 4829, 8120 ns/op
Iteration  47: n = 18599, mean = 1081 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 565473, 673792 ns/op
Iteration  48: n = 18178, mean = 1041 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 5553, 5560 ns/op
Iteration  49: n = 18034, mean = 1043 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 8928, 19232 ns/op
Iteration  50: n = 18223, mean = 1036 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 7123, 12400 ns/op

# Run progress: 50.00% complete, ETA 00:05:21
# Fork: 6 of 10
# Warmup Iteration   1: n = 26497, mean = 1794 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 1282, 2136, 2136, 3848, 80577, 1206027, 3248128 ns/op
# Warmup Iteration   2: n = 18101, mean = 1043 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 3420, 18438, 20512 ns/op
# Warmup Iteration   3: n = 18537, mean = 1021 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 5984, 6847, 9408 ns/op
Iteration   1: n = 18809, mean = 1010 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2992, 6875, 16672 ns/op
Iteration   2: n = 18805, mean = 1008 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1284, 2992, 10688, 10688 ns/op
Iteration   3: n = 17865, mean = 1049 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 4704, 7931, 16672 ns/op
Iteration   4: n = 18227, mean = 1031 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 12300, 21792 ns/op
Iteration   5: n = 18574, mean = 1014 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 4764, 5128 ns/op
Iteration   6: n = 18298, mean = 1029 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 3848, 3848 ns/op
Iteration   7: n = 18591, mean = 1013 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2311, 11226, 11968 ns/op
Iteration   8: n = 18132, mean = 1100 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 603429, 760832 ns/op
Iteration   9: n = 18342, mean = 1055 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 94737, 543744 ns/op
Iteration  10: n = 18679, mean = 1035 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 80754, 583680 ns/op
Iteration  11: n = 18680, mean = 1009 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1284, 2136, 12290, 20096 ns/op
Iteration  12: n = 18411, mean = 1021 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 13642, 24800 ns/op
Iteration  13: n = 18662, mean = 1006 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 5446, 10256 ns/op
Iteration  14: n = 18308, mean = 1059 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 2992, 112701, 546816 ns/op
Iteration  15: n = 18296, mean = 1028 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 17580, 17952 ns/op
Iteration  16: n = 18720, mean = 1057 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 504195, 524288 ns/op
Iteration  17: n = 18201, mean = 1031 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 5282, 5984 ns/op
Iteration  18: n = 18368, mean = 1026 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 21549, 42304 ns/op
Iteration  19: n = 18138, mean = 1027 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 2992, 5553, 5560 ns/op
Iteration  20: n = 18332, mean = 1024 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 5199, 5552 ns/op
Iteration  21: n = 18727, mean = 1043 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 110230, 655360 ns/op
Iteration  22: n = 18301, mean = 1026 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2555, 2992, 3920, 4272 ns/op
Iteration  23: n = 18298, mean = 1027 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 5274, 5984 ns/op
Iteration  24: n = 18752, mean = 1032 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 70906, 538624 ns/op
Iteration  25: n = 18390, mean = 1023 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2564, 3970, 6840 ns/op
Iteration  26: n = 18727, mean = 1005 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 5306, 12400 ns/op
Iteration  27: n = 18392, mean = 1055 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 97953, 569344 ns/op
Iteration  28: n = 18443, mean = 1045 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2136, 108280, 542720 ns/op
Iteration  29: n = 18376, mean = 1057 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 2992, 111512, 629760 ns/op
Iteration  30: n = 18676, mean = 1037 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 101341, 594944 ns/op
Iteration  31: n = 18645, mean = 1010 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2136, 6788, 20096 ns/op
Iteration  32: n = 18369, mean = 1025 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 7259, 9408 ns/op
Iteration  33: n = 18725, mean = 1001 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 13603, 24800 ns/op
Iteration  34: n = 18443, mean = 1048 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2564, 91338, 549888 ns/op
Iteration  35: n = 18339, mean = 1054 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 108049, 614400 ns/op
Iteration  36: n = 18281, mean = 1026 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 13068, 18368 ns/op
Iteration  37: n = 18793, mean = 1003 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 4910, 6408 ns/op
Iteration  38: n = 18736, mean = 1032 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 79552, 606208 ns/op
Iteration  39: n = 18317, mean = 1028 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 2992, 14759, 20096 ns/op
Iteration  40: n = 18457, mean = 1018 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 6049, 6408 ns/op
Iteration  41: n = 18734, mean = 1034 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 95425, 571392 ns/op
Iteration  42: n = 18412, mean = 1020 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 3984, 4704 ns/op
Iteration  43: n = 18254, mean = 1027 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 11019, 16672 ns/op
Iteration  44: n = 18666, mean = 1006 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1284, 2136, 3534, 4272 ns/op
Iteration  45: n = 18179, mean = 1068 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 126621, 609280 ns/op
Iteration  46: n = 18402, mean = 1055 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 3420, 104538, 560128 ns/op
Iteration  47: n = 18405, mean = 1022 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 3848, 3848 ns/op
Iteration  48: n = 18466, mean = 1019 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 10818, 11536 ns/op
Iteration  49: n = 18736, mean = 1096 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2564, 599191, 614400 ns/op
Iteration  50: n = 18368, mean = 1060 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 3420, 114939, 592896 ns/op

# Run progress: 60.00% complete, ETA 00:04:17
# Fork: 7 of 10
# Warmup Iteration   1: n = 25901, mean = 1896 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 1282, 2136, 2136, 4704, 80459, 1762512, 3489792 ns/op
# Warmup Iteration   2: n = 17945, mean = 1047 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 3420, 19004, 23072 ns/op
# Warmup Iteration   3: n = 18950, mean = 1007 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 3420, 3420 ns/op
Iteration   1: n = 18893, mean = 1011 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2564, 12676, 18368 ns/op
Iteration   2: n = 18485, mean = 1030 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 11861, 13680 ns/op
Iteration   3: n = 18795, mean = 1013 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 21891, 35008 ns/op
Iteration   4: n = 18332, mean = 1031 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 5411, 11104 ns/op
Iteration   5: n = 18643, mean = 1046 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2136, 102509, 614400 ns/op
Iteration   6: n = 18173, mean = 1071 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 118748, 512512 ns/op
Iteration   7: n = 18535, mean = 1101 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 700520, 760832 ns/op
Iteration   8: n = 18737, mean = 1010 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 6062, 24352 ns/op
Iteration   9: n = 18402, mean = 1025 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 21527, 29056 ns/op
Iteration  10: n = 18683, mean = 1045 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 110499, 588800 ns/op
Iteration  11: n = 18311, mean = 1032 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 2992, 9122, 11968 ns/op
Iteration  12: n = 18694, mean = 1044 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 94279, 600064 ns/op
Iteration  13: n = 18697, mean = 1041 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 89620, 571392 ns/op
Iteration  14: n = 18548, mean = 1021 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2136, 17233, 25632 ns/op
Iteration  15: n = 18582, mean = 1018 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1284, 2136, 21109, 22208 ns/op
Iteration  16: n = 18682, mean = 1014 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 19583, 30336 ns/op
Iteration  17: n = 18701, mean = 1013 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 12134, 13248 ns/op
Iteration  18: n = 18250, mean = 1105 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 3420, 621821, 647168 ns/op
Iteration  19: n = 18633, mean = 1015 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 4331, 4704 ns/op
Iteration  20: n = 18753, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 20609, 27360 ns/op
Iteration  21: n = 18194, mean = 1042 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 4423, 8976 ns/op
Iteration  22: n = 18676, mean = 1013 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 5116, 16240 ns/op
Iteration  23: n = 18329, mean = 1062 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 3420, 104094, 525312 ns/op
Iteration  24: n = 18754, mean = 1013 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 12064, 18816 ns/op
Iteration  25: n = 18256, mean = 1099 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 557244, 577536 ns/op
Iteration  26: n = 18779, mean = 1011 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 19753, 20512 ns/op
Iteration  27: n = 18278, mean = 1036 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 20667, 33728 ns/op
Iteration  28: n = 18653, mean = 1054 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 100302, 673792 ns/op
Iteration  29: n = 18313, mean = 1035 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 19181, 29504 ns/op
Iteration  30: n = 18370, mean = 1032 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 3420, 9643, 19648 ns/op
Iteration  31: n = 18315, mean = 1035 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 6625, 7696 ns/op
Iteration  32: n = 18737, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 19083, 20928 ns/op
Iteration  33: n = 18199, mean = 1042 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 8791, 19648 ns/op
Iteration  34: n = 18721, mean = 1009 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 2564, 2564 ns/op
Iteration  35: n = 18238, mean = 1069 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 121786, 579584 ns/op
Iteration  36: n = 18635, mean = 1018 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 3050, 3420 ns/op
Iteration  37: n = 18748, mean = 1009 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 1817, 3099, 3848 ns/op
Iteration  38: n = 18382, mean = 1028 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 3420, 3420 ns/op
Iteration  39: n = 18514, mean = 1023 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 3975, 4704 ns/op
Iteration  40: n = 18264, mean = 1070 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3307, 121394, 569344 ns/op
Iteration  41: n = 18731, mean = 1014 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 6633, 11104 ns/op
Iteration  42: n = 18272, mean = 1068 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 3420, 129963, 623616 ns/op
Iteration  43: n = 18600, mean = 1046 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2136, 88484, 508928 ns/op
Iteration  44: n = 18363, mean = 1033 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 3420, 19211, 23520 ns/op
Iteration  45: n = 18628, mean = 1017 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2992, 3596, 4704 ns/op
Iteration  46: n = 18743, mean = 1051 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 125983, 800768 ns/op
Iteration  47: n = 18667, mean = 1016 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 27836, 28224 ns/op
Iteration  48: n = 18743, mean = 1011 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 6893, 7264 ns/op
Iteration  49: n = 18439, mean = 1059 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 5984, 108010, 646144 ns/op
Iteration  50: n = 18357, mean = 1033 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 3267, 24077, 26912 ns/op

# Run progress: 70.00% complete, ETA 00:03:12
# Fork: 8 of 10
# Warmup Iteration   1: n = 27167, mean = 1717 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 2136, 2136, 3848, 80233, 1029358, 2887680 ns/op
# Warmup Iteration   2: n = 18148, mean = 1041 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 3420, 5875, 7264 ns/op
# Warmup Iteration   3: n = 18796, mean = 1015 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2564, 9418, 37632 ns/op
Iteration   1: n = 18590, mean = 1018 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 3420, 4453, 5560 ns/op
Iteration   2: n = 18951, mean = 1074 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2992, 671091, 683008 ns/op
Iteration   3: n = 18555, mean = 1023 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 25216, 55552 ns/op
Iteration   4: n = 18354, mean = 1025 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 5113, 11536 ns/op
Iteration   5: n = 18419, mean = 1019 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 11365, 21792 ns/op
Iteration   6: n = 18885, mean = 999 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 2992, 2992 ns/op
Iteration   7: n = 18440, mean = 1056 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 102024, 635904 ns/op
Iteration   8: n = 18838, mean = 1003 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 21426, 25216 ns/op
Iteration   9: n = 18353, mean = 1027 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 3420, 18373, 20512 ns/op
Iteration  10: n = 18400, mean = 1058 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 4958, 99583, 550912 ns/op
Iteration  11: n = 18856, mean = 1002 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 2992, 2992 ns/op
Iteration  12: n = 18261, mean = 1032 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 4421, 5128 ns/op
Iteration  13: n = 18793, mean = 998 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 3832, 6840 ns/op
